,RENGLON,AÑO,ENTIDAD,CVE_GEO,EDAD,SEXO,POBLACION
574645,574646,2020,Yucatán,31,2,Mujeres,17451
574646,574647,2020,Yucatán,31,3,Hombres,18142
574647,574648,2020,Yucatán,31,3,Mujeres,17610
574648,574649,2020,Yucatán,31,4,Hombres,17938
574649,574650,2020,Yucatán,31,4,Mujeres,17666
574650,574651,2020,Yucatán,31,5,Hombres,17987
574651,574652,2020,Yucatán,31,5,Mujeres,17773
574652,574653,2020,Yucatán,31,6,Hombres,18055
574653,574654,2020,Yucatán,31,6,Mujeres,17851
574654,574655,2020,Yucatán,31,7,Hombres,18164
574655,574656,2020,Yucatán,31,7,Mujeres,17923
574656,574657,2020,Yucatán,31,8,Hombres,18281
574657,574658,2020,Yucatán,31,8,Mujeres,17995
574658,574659,2020,Yucatán,31,9,Hombres,18408
574659,574660,2020,Yucatán,31,9,Mujeres,18087
574660,574661,2020,Yucatán,31,10,Hombres,18553
574661,574662,2020,Yucatán,31,10,Mujeres,18185
574662,574663,2020,Yucatán,31,11,Hombres,18710
574663,574664,2020,Yucatán,31,11,Mujeres,18307
574664,574665,2020,Yucatán,31,12,Hombres,18860
574665,574666,2020,Yucatán,31,12,Mujeres,18411
574666,574667,2020,Yucatán,31,13,Hombres,19039
574667,574668,2020,Yucatán,31,13,Mujeres,18528
574668,574669,2020,Yucatán,31,14,Hombres,19235
574669,574670,2020,Yucatán,31,14,Mujeres,18673
574670,574671,2020,Yucatán,31,15,Hombres,19405
574671,574672,2020,Yucatán,31,15,Mujeres,18814
574672,574673,2020,Yucatán,31,16,Hombres,19503
574673,574674,2020,Yucatán,31,16,Mujeres,18888
574674,574675,2020,Yucatán,31,17,Hombres,19563
574675,574676,2020,Yucatán,31,17,Mujeres,18963
574676,574677,2020,Yucatán,31,18,Hombres,19628
574677,574678,2020,Yucatán,31,18,Mujeres,19057
574678,574679,2020,Yucatán,31,19,Hombres,19677
574679,574680,2020,Yucatán,31,19,Mujeres,19135
574680,574681,2020,Yucatán,31,20,Hombres,19720
574681,574682,2020,Yucatán,31,20,Mujeres,19181
574682,574683,2020,Yucatán,31,21,Hombres,19784
574683,574684,2020,Yucatán,31,21,Mujeres,19214
574684,574685,2020,Yucatán,31,22,Hombres,19853
574685,574686,2020,Yucatán,31,22,Mujeres,19271
574686,574687,2020,Yucatán,31,23,Hombres,19932
574687,574688,2020,Yucatán,31,23,Mujeres,19362
574688,574689,2020,Yucatán,31,24,Hombres,20026
574689,574690,2020,Yucatán,31,24,Mujeres,19479
574690,574691,2020,Yucatán,31,25,Hombres,20092
574691,574692,2020,Yucatán,31,25,Mujeres,19557
574692,574693,2020,Yucatán,31,26,Hombres,20046
574693,574694,2020,Yucatán,31,26,Mujeres,19535
574694,574695,2020,Yucatán,31,27,Hombres,19918
574695,574696,2020,Yucatán,31,27,Mujeres,19460
574696,574697,2020,Yucatán,31,28,Hombres,19677
574697,574698,2020,Yucatán,31,28,Mujeres,19320
574698,574699,2020,Yucatán,31,29,Hombres,19315
574699,574700,2020,Yucatán,31,29,Mujeres,19096
574700,574701,2020,Yucatán,31,30,Hombres,18926
574701,574702,2020,Yucatán,31,30,Mujeres,18866
574702,574703,2020,Yucatán,31,31,Hombres,18550
574703,574704,2020,Yucatán,31,31,Mujeres,18665
574704,574705,2020,Yucatán,31,32,Hombres,18136
574705,574706,2020,Yucatán,31,32,Mujeres,18427
574706,574707,2020,Yucatán,31,33,Hombres,17702
574707,574708,2020,Yucatán,31,33,Mujeres,18166
574708,574709,2020,Yucatán,31,34,Hombres,17253
574709,574710,2020,Yucatán,31,34,Mujeres,17884
574710,574711,2020,Yucatán,31,35,Hombres,16791
574711,574712,2020,Yucatán,31,35,Mujeres,17578
574712,574713,2020,Yucatán,31,36,Hombres,16328
574713,574714,2020,Yucatán,31,36,Mujeres,17268
574714,574715,2020,Yucatán,31,37,Hombres,15887
574715,574716,2020,Yucatán,31,37,Mujeres,16970
574716,574717,2020,Yucatán,31,38,Hombres,15474
574717,574718,2020,Yucatán,31,38,Mujeres,16685
574718,574719,2020,Yucatán,31,39,Hombres,15107
574719,574720,2020,Yucatán,31,39,Mujeres,16423
574720,574721,2020,Yucatán,31,40,Hombres,14790
574721,574722,2020,Yucatán,31,40,Mujeres,16185
